"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"272","man","PRO.Indef.Subst.-.Nom.Sg.*","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"273","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"274","alles","PRO.Indef.Subst.-.Acc.Sg.Neut","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"275","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"276","Kann","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"277","sein","VINF.Sein.-","VINF",NA,NA,NA,NA,NA,NA,NA,NA
"278",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"279","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"280","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"281","sie","PRO.Pers.Subst.3.Acc.Sg.Fem","PRO","Pers","Subst","Acc","3","Sg","Fem",NA,NA
"282","auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"283","wirklich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"284","geliebt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"285",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"286","Aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"287","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"288","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"289","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"290","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"291","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"292","Maler","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"293","Conti","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"294","will","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"295","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"296","Gnade","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"297","haben","VINF.Haben.-","VINF",NA,NA,NA,NA,NA,NA,NA,NA
"298","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"299","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"300","Conti","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"301","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"302","Recht","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"303","wohl","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"304",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"305","laßt","VIMP.Full.2.Pl","VIMP","Full",NA,NA,"2","Pl",NA,NA,NA
"306","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"307","herein","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"308","kommen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"309",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"310","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"311","Das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"312","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"313","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"314","andere","ADJA.Pos.Acc.Pl.Masc","ADJA","Pos",NA,"Acc",NA,"Pl","Masc",NA,NA
"315","Gedanken","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"316","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"317","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"318","Kopf","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"319","bringen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"320",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"321","–","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"322","Guten","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"323","Morgen","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"324",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"325","Conti","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"326",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"327","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"328","leben","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"329","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"330","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"331","Was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"332","macht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"333","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"334","Kunst","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"335","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"336","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"337",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"338","die","ART.Def.Nom.Sg.Fem","ART","Def",NA,"Nom",NA,"Sg","Fem",NA,NA
"339","Kunst","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"340","geht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"341","nach","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"342","Brot","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"343",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"344","Das","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"345","muß","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"346","sie","PRO.Pers.Subst.3.Nom.Sg.Fem","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"347","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"348",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"349","das","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"350","soll","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"351","sie","PRO.Pers.Subst.3.Nom.Sg.Fem","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"352","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"353",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"354","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"355","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"356","meinem","PRO.Poss.Attr.-.Dat.Sg.Neut","PRO","Poss","Attr","Dat",NA,"Sg","Neut",NA,NA
"357","kleinen","ADJA.Pos.Dat.Sg.Neut","ADJA","Pos",NA,"Dat",NA,"Sg","Neut",NA,NA
"358","Gebiete","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"359","gewiß","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"360","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"361",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"362","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"363","Aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"364","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"365","Künstler","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"366","muß","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"367","auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"368","arbeiten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"369","wollen","VINF.Mod.-","VINF","Mod",NA,NA,NA,NA,NA,NA,NA
"370",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"371","Arbeiten","N.Reg.Nom.Pl.Fem","N","Reg",NA,"Nom",NA,"Pl","Fem",NA,NA
"372","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"373","Das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"374","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"375","seine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"376","Lust","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"377",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"378","Nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"379","zu","PART.Deg","PART","Deg",NA,NA,NA,NA,NA,NA,NA
"380","viel","PRO.Indef.Subst.-.*.*.*","PRO","Indef","Subst",NA,NA,NA,NA,NA,NA
"381","arbeiten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"382","müssen","VFIN.Mod.3.Pl.Pres.Ind","VFIN","Mod",NA,NA,"3","Pl",NA,"Pres","Ind"
"383",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"384","kann","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"385","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"386","um","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"387","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"388","Namen","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"389","Künstler","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"390","bringen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"391",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"392","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"393","meine","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"394","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"395","vieles","PRO.Indef.Subst.-.Nom.Sg.Neut","PRO","Indef","Subst","Nom",NA,"Sg","Neut",NA,NA
"396",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"397","sondern","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"398","viel","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"399",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"400","ein","ART.Indef.*.*.*","ART","Indef",NA,NA,NA,NA,NA,NA,NA
"401","weniges","PRO.Indef.Subst.-.Nom.Sg.Neut","PRO","Indef","Subst","Nom",NA,"Sg","Neut",NA,NA
"402",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"403","aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"404","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"405","Fleiß","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"406",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"407","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"408","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"409","kommen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"410","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"411","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"412","leer","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"413",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"414","Conti","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"415","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"416","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"417","bringe","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"418","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"419","Porträt","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"420",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"421","welches","PRO.Rel.Subst.-.Acc.Sg.Neut","PRO","Rel","Subst","Acc",NA,"Sg","Neut",NA,NA
"422","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"423","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"424","befohlen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"425","haben","VFIN.Haben.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"426",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"427","gnädiger","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"428","Herr","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"429",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"430","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"431","bringe","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"432","noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"433","eines","PRO.Indef.Subst.-.Acc.Sg.Neut","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"434",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"435","welches","PRO.Rel.Subst.-.Acc.Sg.Neut","PRO","Rel","Subst","Acc",NA,"Sg","Neut",NA,NA
"436","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"437","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"438","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"439","befohlen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"440",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"441","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"442","weil","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"443","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"444","gesehen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"445","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"446","werden","VINF.Aux.-","VINF","Aux",NA,NA,NA,NA,NA,NA,NA
"447","verdienet","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"448","–","TRUNC.Noun","TRUNC","Noun",NA,NA,NA,NA,NA,NA,NA
"449","Jenes","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"450","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"451","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"452","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"453","Kann","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"454","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"455","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"456","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"457","kaum","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"458","erinnern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"459","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"460","Die","ART.Def.Nom.Sg.Fem","ART","Def",NA,"Nom",NA,"Sg","Fem",NA,NA
"461","Gräfin","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"462","Orsina","N.Name.Nom.Sg.Fem","N","Name",NA,"Nom",NA,"Sg","Fem",NA,NA
"463",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"464","Wahr","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"465","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"466","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"467","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"468","Auftrag","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"469","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"470","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"471","ein","ART.Indef.*.*.*","ART","Indef",NA,NA,NA,NA,NA,NA,NA
"472","wenig","PRO.Indef.Subst.-.*.*.*","PRO","Indef","Subst",NA,NA,NA,NA,NA,NA
"473","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"474","lange","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"475","her","APZR","APZR",NA,NA,NA,NA,NA,NA,NA,NA
"476",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"477","Unsere","PRO.Poss.Attr.-.Nom.Pl.Fem","PRO","Poss","Attr","Nom",NA,"Pl","Fem",NA,NA
"478","schönen","ADJA.Pos.Nom.Pl.Fem","ADJA","Pos",NA,"Nom",NA,"Pl","Fem",NA,NA
"479","Damen","N.Reg.Nom.Pl.Fem","N","Reg",NA,"Nom",NA,"Pl","Fem",NA,NA
"480","sind","VFIN.Sein.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"481","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"482","alle","PRO.Indef.Attr.-.Nom.Pl.Masc","PRO","Indef","Attr","Nom",NA,"Pl","Masc",NA,NA
"483","Tage","N.Reg.Nom.Pl.Masc","N","Reg",NA,"Nom",NA,"Pl","Masc",NA,NA
"484","zum","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"485","Malen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"486",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"487","Die","ART.Def.Nom.Sg.Fem","ART","Def",NA,"Nom",NA,"Sg","Fem",NA,NA
"488","Gräfin","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"489","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"490",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"491","seit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"492","drei","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"493","Monaten","N.Reg.Dat.Pl.Masc","N","Reg",NA,"Dat",NA,"Pl","Masc",NA,NA
"494",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"495","gerade","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"496","Einmal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"497","sich","PRO.Refl.Subst.3.Acc.Pl.*","PRO","Refl","Subst","Acc","3","Pl",NA,NA,NA
"498","entschließen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"499","können","VFIN.Mod.3.Pl.Pres.Ind","VFIN","Mod",NA,NA,"3","Pl",NA,"Pres","Ind"
"500",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"501","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"502","sitzen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"503",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"504","Wo","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"505","sind","VFIN.Sein.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"506","die","ART.Def.Nom.Pl.Neut","ART","Def",NA,"Nom",NA,"Pl","Neut",NA,NA
"507","Stücke","N.Reg.Nom.Pl.Neut","N","Reg",NA,"Nom",NA,"Pl","Neut",NA,NA
"508","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"509","In","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"510","dem","ART.Def.Dat.Sg.Neut","ART","Def",NA,"Dat",NA,"Sg","Neut",NA,NA
"511","Vorzimmer","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"512",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"513","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"514","hole","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"515","sie","PRO.Pers.Subst.3.Acc.*.*","PRO","Pers","Subst","Acc","3",NA,NA,NA,NA
"516",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"517","Ihr","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"518","Bild","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"519","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"520","–","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"521","mag","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"522","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"523","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"524","Ihr","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"525","Bild","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"526",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"527","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"528","sie","PRO.Pers.Subst.3.Nom.Sg.Fem","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"529","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"530","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"531","selber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"532",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"533","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"534","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"535","vielleicht","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"536","find","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"537","'","SYM.Quot.Right","SYM",NA,"Right",NA,NA,NA,NA,NA,NA
"538","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
