"brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"auch" 0.322899195886954 0.463986547504126 0.397189123128628 0.240490797546012 0.346408558329088 0.418730301665916 0.430999758317893 0.31996800319968 0.254035459116168 0.478638539266088 0.446220446220446 0.29888774560243 0.291450777202073 0.293692601743508 0.204783149272288 0.654932460090053 0.604450348721355 0.481041312959819 0.304215558452847 0.207418252806247 0.482315112540193 0.430808873857551 0.249623728937998 0.380925507900677 0.398668666105848 0.313585897109925 0.345303867403315 0.490586864536702 0.574182302881165 0.463719140148315 0.441199642838384 0.577882847386394
"nun" 0.315061836763484 0.473328558527699 0.824931255728689 0.274846625766871 0.417727967396842 0.364700585321927 0.310158704583904 0.764923507649235 0.545117756020111 0.212728239673817 0.2997002997003 0.734969866235484 0.410189982728843 0.293692601743508 0.33642945951876 0.409332787556283 0.571238791099303 0.542350499905678 0.0434593654932638 0.113876687815194 0.22508038585209 0.136892539356605 0.16519217356191 0.169300225733634 0.186533045609158 0.0678023561318756 0.493291239147593 0.588704237444042 0.615195324515534 0.459964329296912 0.719575607962603 0.472813238770686
"uns" 0.37305829427716 0.274032323358142 0.366636113657195 0.412269938650307 0.412633723892002 0.463755065285907 0.59614919842101 0.504949505049495 0.216988621328394 0.236364710748685 0.166500166500166 0.264589151844774 0.302245250431779 0.382266560999487 0.197469465369707 0.204666393778142 0.192627034207904 0.150914921712884 0.255323772272925 0.475841874084919 0.562700964630225 0.205338809034908 0.161521236371646 0.973476297968397 0.504736476354193 0.538181201796762 0.355169692186267 0.294352118722021 0.420383471752281 0.343565192903407 0.330899732128788 0.512214342001576
"euch" 0.427919808141449 0.641484756952013 0.748548732050107 0.299386503067485 0.101884870096791 0.355695632597929 0.104728913236123 0.094990500949905 0.206403810531887 0.313183241742008 0.745920745920746 0.0881963839482581 0.194300518134715 0.219104004475316 0.16821472975938 0.0818665575112567 0.0332115576220525 0.0282965478211658 0.282485875706215 0.553115340816659 0.230439442658092 0.0523412650481137 0.917734297566169 0.324492099322799 0.446216305182693 0.728875328417663 0.069060773480663 0.214631753234807 0.322977545370655 0.337932976626302 0.772099374967173 0.380877331231941
"ihn" 0.451431885511858 0.395478466664591 0.366636113657195 0.250306748466258 0.142638818135507 0.20036019810896 0.523644566180617 0.164983501649835 0.333421540089971 0.449092950422502 0.41958041958042 0.47038071439071 0.426381692573402 0.587385203487017 0.628976815622029 0.409332787556283 0.172700099634673 0.245236747783437 0.277053455019557 0.264356596713844 0.519828510182208 0.310021339131135 0.278991226460115 0.29627539503386 0.581544201016788 0.432240020340707 0.226913970007893 0.288219782915312 0.164052086537476 0.232798272787008 0.257366458322391 0.472813238770686
"s" 0.0109723027728577 0.00934201102357301 1.06935533150015 0.161963190184049 0.580743759551707 0.911751463304818 0.42294368806896 0.024997500249975 0.269912675310929 0.815458252082964 1.41858141858142 1.77372727718164 0.496545768566494 0.657312013425947 0.702113654647846 0.163733115022513 0 0.113186191284663 0 0.00406702456482837 0.0321543408360129 0.0120787534726416 0.011012811570794 0.225733634311512 0.0109725320946564 0.0720400033901178 0.217048145224941 0.20236708162139 0.292217779144879 0.294752651835164 0.204842691317821 1.95692146046756
"hat" 0.255497907425114 0.317628374801482 0.397189123128628 0.338650306748466 0.168110035659705 0.213867627194957 0.310158704583904 0.484951504849515 0.656258269383435 0.295455888435857 0.31968031968032 0.406683325983635 0.26986183074266 0.0885739592559787 0.351056827323923 0.470732705689726 0.856858186648954 0.443312582531598 0.244458930899609 0.292825768667643 0.353697749196141 0.358336353021701 0.308358723982233 0.550225733634311 0.351121027029004 0.313585897109925 0.315706393054459 0.472189857116576 0.497282887316723 0.319158922369286 0.330899732128788 0.380877331231941
"im" 0.437324639089612 0.298944352754336 0.290253589978613 0.152147239263804 0.453387671930718 0.574065736154885 0.28196245871264 0.244975502449755 0.0899708917703096 0.248182946286119 0.472860472860473 0.259689352736538 0.37240932642487 0.461516945596942 0.533898924888466 0.24559967253377 0.292261707074062 0.245236747783437 0.249891351586267 0.305026842362128 0.267952840300107 0.249627571767927 0.22759810579641 0.465575620767494 0.281628323762847 0.334774133401136 0.611681136543015 0.269822775495186 0.297344406849175 0.322913733220689 0.236356951520563 0.512214342001576
"da" 0.192799034437356 0.411048485037212 0.901313779407272 0.161963190184049 0.152827305145186 0.384961728950923 0.229598002094578 0.42995700429957 0.566287377613125 0.271819417360988 0.37962037962038 0.151893772355333 0.248272884283247 0.233089366463102 0.277919988298106 0.204666393778142 0.637661906343407 0.542350499905678 0.277053455019557 0.256222547584187 0.326902465166131 0.261706325240569 0.201901545464557 0.945259593679458 0.263340770271753 0.398338842274769 0.256511444356748 0.374072484209235 0.543422536655388 0.334178165774899 0.383423499133358 0.591016548463357
"denn" 0.224148470931235 0.308286363777909 0.305530094714329 0.191411042944785 0.173204279164544 0.288158487167942 0.28196245871264 0.394960503949605 0.412807621063773 0.183182650830231 0.17982017982018 0.788867656426087 0.13493091537133 0.261060090438674 0.16821472975938 0.286532951289398 0.464961806708735 0.292397660818713 0.423728813559322 0.244021473889702 0.203644158628081 0.144945041671699 0.16519217356191 0.211625282167043 0.435243773088036 0.245783540978049 0.177584846093133 0.594836573250751 0.64595509074131 0.557589411433399 0.556751930248437 0.170738114000525
"hier" 0.413812561719203 0.395478466664591 0.305530094714329 0.294478527607362 0.269994905756495 0.357946870778928 0.277934423588174 0.47995200479952 0.31754432389521 0.55545707025941 0.725940725940726 0.210691361654172 0.437176165803109 0.372942986340963 0.438821034154904 0.143266475644699 0.179342411159083 0.207508017355216 0.173837461973055 0.248088498454531 0.316184351554126 0.169102548616983 0.16519217356191 0.239841986455982 0.285285834461066 0.330536486142893 0.256511444356748 0.3495431409824 0.261458012919102 0.321036327794987 0.304637848626504 0.288941423693197
"sein" 0.231985830054705 0.367452433593872 0.244424075771463 0.36319018404908 0.0916963830871116 0.184601530841963 0.398775477322162 0.114988501149885 0.439269648055041 0.407729126041482 0.233100233100233 0.372384732225979 0.296848013816926 0.177147918511957 0.321802091713596 0.675399099467867 0.27233477250083 0.292397660818713 0.206431986093003 0.284691719537986 0.557341907824223 0.438861376172646 0.271649352079586 0.451467268623025 0.512051497750631 0.368675311467073 0.286108918705604 0.429263506469614 0.446016610273762 0.352952220031916 0.388675875833815 0.407144733385868
"aus" 0.46397166010941 0.25846230498552 0.229147571035747 0.211042944785276 0.376974019358125 0.29941467807294 0.17320551035205 0.40995900409959 0.269912675310929 0.336819712816876 0.333000333000333 0.431182321524818 0.275259067357513 0.307677963731295 0.234037884882615 0.225133033155956 0.312188641647293 0.311262026032824 0.331377661886136 0.34976411257524 0.337620578778135 0.24560132061038 0.323042472743291 0.493792325056433 0.30357338795216 0.288160013560471 0.217048145224941 0.25142576807506 0.287091151440582 0.275978597578147 0.236356951520563 0.210139217231416
"o" 0.452999357336552 0.451530532806029 0.152765047357165 0.186503067484663 0.412633723892002 0.114813147230977 0.350439055828567 0.15998400159984 0.127017729558084 0.147727944217928 0.153180153180153 0.475280513498947 0.237478411053541 0.447531583609156 0.453448401960067 0.225133033155956 0.179342411159083 0.226372382569327 0.342242503259452 0.235887424760046 0.219721329046088 0.314047590288682 0.33772622150435 0.0282167042889391 0.442558794484474 0.322061191626409 0.443962115232833 0.245293432268351 0.348610683892136 0.326668544072092 0.178580807815537 0.341476228001051
"wird" 0.32133172406226 0.361224426244823 0.351359608921479 0.387730061349693 0.188487009679063 0.240882485366952 0.241682107467977 0.33996600339966 0.344006350886478 0.307274123973291 0.33966033966034 0.15679357146357 0.264464594127807 0.107221108573027 0.270606304395524 0.306999590667212 0.385254068415809 0.311262026032824 0.211864406779661 0.280624694973158 0.310825294748124 0.442887627330193 0.286333100840645 0.211625282167043 0.347463516330785 0.279684719043987 0.315706393054459 0.386337155822653 0.292217779144879 0.311649300666479 0.351909238930616 0.170738114000525
"ja" 0.108155555903883 0.379908448291969 0.534677665750076 0.166871165644172 0.101884870096791 0.090049527239982 0.177233545476517 0.684931506849315 0.592749404604393 0.189091768598948 0.586080586080586 0.475280513498947 0.296848013816926 0.116544683231551 0.219410517077452 0.327466230045027 0.644304217867818 0.457460856442181 0.0760538896132116 0.0854075158613958 0.273311897106109 0.338205097233965 0.0917734297566169 0.479683972911964 0.24139570608244 0.148317654038478 0.276243093922652 0.515116207763537 0.661334973854199 0.41302919365437 0.441199642838384 0.472813238770686
"man" 0.103453140429801 0.149472176377168 0.656889703635808 0.353374233128834 0.183392766174223 0.324178298063935 0.229598002094578 0.36996300369963 0.306959513098703 0.395910890504048 0.213120213120213 0.137194375030624 0.172711571675302 0.163162556524171 0.182842097564543 0.388866148178469 0.498173364330787 0.415016034710432 0.0814863102998696 0.101675614120709 0.37513397642015 0.269758827555663 0.370764656216732 0.352708803611738 0.245053216780659 0.279684719043987 0.0493291239147593 0.613233580670878 0.425510099456577 0.495635032385244 0.446452019538841 0.157604412923562
"eine" 0.173989372541029 0.379908448291969 0.488848151542927 0.422085889570552 0.101884870096791 0.0832958126969833 0.221541931845646 0.374962503749625 0.433977242656787 0.183182650830231 0.146520146520147 0.264589151844774 0.210492227979275 0.223765791804578 0.241351568785197 0.716332378223496 0.524742610428429 0.551782682512733 0.255323772272925 0.305026842362128 0.235798499464094 0.499255143535854 0.275320289269851 0.183408577878104 0.190190556307377 0.105941181456056 0.0789265982636148 0.484454528729993 0.410130216343689 0.328545949497794 0.399180629234729 0.105069608615708
"sind" 0.183394203489192 0.345654407872201 0.458295142071494 0.451533742331288 0.137544574630667 0.384961728950923 0.136953194231854 0.3999600039996 0.375760783275999 0.088636766530757 0.166500166500166 0.205791562545936 0.172711571675302 0.149177194536385 0.080450522928399 0.552599263200982 0.365327133842577 0.282965478211658 0.228161668839635 0.248088498454531 0.257234726688103 0.265732576398116 0.194559671084028 0.564334085778781 0.318203430745035 0.317823544368167 0.128255722178374 0.312749126142148 0.446016610273762 0.396132544823055 0.351909238930616 0.0919359075387444
"will" 0.170854428891641 0.383022451966493 0.198594561564314 0.230674846625767 0.152827305145186 0.132823052678973 0.273906388463707 0.284971502849715 0.40751521566552 0.283637652898422 0.246420246420246 0.352785535793033 0.248272884283247 0.340310475036129 0.292547356103269 0.122799836266885 0.298904018598472 0.273533295604603 0.217296827466319 0.252155523019359 0.257234726688103 0.422756371542457 0.28266216365038 0.31038374717833 0.33283347353791 0.296635308076956 0.325572217837411 0.355675476789109 0.394750333230801 0.289120435558059 0.383423499133358 0.157604412923562
"ihm" 0.294684703042463 0.202410238844082 0.320806599450046 0.338650306748466 0.198675496688742 0.211616389013958 0.39071940707323 0.26997300269973 0.31754432389521 0.248182946286119 0.226440226440226 0.29888774560243 0.410189982728843 0.298354389072771 0.482703137570394 0.204666393778142 0.332115576220525 0.231088473872854 0.152107779226423 0.146412884333821 0.503751339764202 0.249627571767927 0.157850299181381 0.338600451467269 0.42427124099338 0.347487075175862 0.256511444356748 0.226896424848225 0.169178714241772 0.197127569698676 0.199590314617364 0.328342526924087
"aber" 0.0799410630593915 0.53872263569271 0.229147571035747 0.274846625766871 0.0713194090677534 0.166591625393967 0.00402803512446629 0.614938506149385 0.608626620799153 0.0413638243810199 0.0799200799200799 0.0930961830564947 0.0701640759930915 0.0372942986340963 0.0585094712206538 0.654932460090053 0.498173364330787 0.613091869458593 0.271621034332899 0.109809663250366 0.139335476956056 0.402625115754721 0.0477221834734408 0.352708803611738 0.138985406532314 0.0847529451648445 0.0394632991318074 0.65002759551113 0.574182302881165 0.444945085891298 0.793108881769001 0.0656685053848174
"meine" 0.125397745975516 0.264690312334569 0.168041552092881 0.505521472392638 0.152827305145186 0.0607834308869878 0.209457826472247 0.34996500349965 0.275205080709182 0.230455592979968 0.146520146520147 0.107795580381204 0.221286701208981 0.27504545242646 0.219410517077452 0.24559967253377 0.418465626037861 0.386719486889266 0.287918296392873 0.248088498454531 0.166130760986066 0.636147682892459 0.308358723982233 0.112866817155756 0.186533045609158 0.173743537587931 0.276243093922652 0.275955111301895 0.522916025838204 0.360461841734723 0.383423499133358 0.0394011032308905
"kann" 0.128532689624904 0.261576308660044 0.152765047357165 0.284662576687117 0.244523688232298 0.103556956325979 0.310158704583904 0.46995300469953 0.42339243186028 0.283637652898422 0.233100233100233 0.254789553628301 0.156519861830743 0.135191832548599 0.16821472975938 0.450266066311912 0.199269345732315 0.245236747783437 0.195567144719687 0.207418252806247 0.284030010718114 0.354310101864154 0.308358723982233 0.324492099322799 0.358436048425442 0.22883295194508 0.246645619573796 0.288219782915312 0.312724289962063 0.260959354172534 0.425442512737014 0.394011032308905
"um" 0.264902738373278 0.292716345405288 0.168041552092881 0.294478527607362 0.208863983698421 0.207113912651959 0.201401756223314 0.18998100189981 0.19581899973538 0.230455592979968 0.21978021978022 0.210691361654172 0.2536701208981 0.247074728450888 0.263292620492942 0.184199754400327 0.199269345732315 0.330126391246935 0.152107779226423 0.203351228241419 0.273311897106109 0.249627571767927 0.209243419845086 0.268058690744921 0.190190556307377 0.241545893719807 0.226913970007893 0.30048445452873 0.235824874397621 0.253449732469727 0.236356951520563 0.236406619385343
"herr" 0.0721037039359217 0.158814187400741 0.504124656278643 0.152147239263804 0.0305654610290372 0.0855470508779829 0.028196245871264 0.64993500649935 0.836200052924054 0.153637061986645 0.812520812520813 0.29888774560243 0.194300518134715 0.00466178732926204 0.365684195129087 0.266066311911584 0.836931252075722 0.542350499905678 0.0923511516731856 0.0813404912965674 0.171489817792069 0.281837581028305 0.0146837487610587 0.0987584650112867 0.0841227460590322 0.279684719043987 0.147987371744278 0.196234745814681 0.384497077822209 0.285365624706655 0.267871211723305 0.236406619385343
"für" 0.130100161449598 0.224208264565752 0.229147571035747 0.260122699386503 0.21395822720326 0.184601530841963 0.265850318214775 0.3999600039996 0.296374702302196 0.301365006204574 0.193140193140193 0.195991964329463 0.226683937823834 0.121206470560813 0.292547356103269 0.347932869422841 0.126203918963799 0.287681569515186 0.130378096479791 0.231820400195217 0.273311897106109 0.322100092603777 0.290004038030909 0.366817155756208 0.219450641893128 0.1906941266209 0.118389897395422 0.275955111301895 0.322977545370655 0.277856003003849 0.210095068018278 0.0788022064617809
"vor" 0.280577456620217 0.217980257216704 0.244424075771463 0.314110429447853 0.315843097300051 0.204862674470959 0.241682107467977 0.16998300169983 0.127017729558084 0.271819417360988 0.27972027972028 0.215591160762409 0.215889464594128 0.195795067829006 0.285233672200687 0.143266475644699 0.338757887744935 0.188643652141105 0.130378096479791 0.276557670408329 0.284030010718114 0.20131255787736 0.297345912411439 0.169300225733634 0.142642917230533 0.211882362912111 0.167719021310182 0.294352118722021 0.138418948015995 0.199004975124378 0.225852198119649 0.223272918308379
"soll" 0.115992915027352 0.249120293961947 0.351359608921479 0.373006134969325 0.397350993377483 0.139576767221972 0.306130669459438 0.214978502149785 0.333421540089971 0.330910595048159 0.25974025974026 0.259689352736538 0.248272884283247 0.167824343853433 0.16821472975938 0.225133033155956 0.26569246097642 0.141482739105829 0.162972620599739 0.203351228241419 0.214362272240086 0.285863832185852 0.209243419845086 0.211625282167043 0.274313302366409 0.216120010170353 0.167719021310182 0.159440730974428 0.302471034553471 0.236553083638412 0.194337937916907 0.183871815077489
"bin" 0.152044766995313 0.383022451966493 0.137488542621448 0.353374233128834 0.11207335710647 0.139576767221972 0.24973817771691 0.24997500249975 0.465731675046309 0.384092654966613 0.213120213120213 0.191092165221226 0.107944732297064 0.102559321243765 0.182842097564543 0.225133033155956 0.26569246097642 0.301829843425769 0.0977835723598435 0.166748007157963 0.128617363344051 0.233522567137738 0.242281854557469 0.169300225733634 0.171903002816283 0.161030595813205 0.118389897395422 0.288219782915312 0.297344406849175 0.300384868112269 0.315142602027417 0.183871815077489
"wohl" 0.148909823345925 0.25846230498552 0.305530094714329 0.206134969325153 0.183392766174223 0.207113912651959 0.310158704583904 0.30996900309969 0.227573432124901 0.171364415292797 0.146520146520147 0.377284531334215 0.113341968911917 0.0978975339145028 0.131646310246471 0.184199754400327 0.259050149452009 0.306545934729296 0.130378096479791 0.0610053684724256 0.257234726688103 0.128840037041511 0.187217796703498 0.197516930022573 0.14995793862697 0.233070599203322 0.246645619573796 0.374072484209235 0.333230800779247 0.289120435558059 0.467461526340669 0.275807722616233
"war" 0.208473752684295 0.292716345405288 0.168041552092881 0.12760736196319 0.157921548650025 0.189104007203962 0.17320551035205 0.12998700129987 0.179941783540619 0.230455592979968 0.326340326340326 0.308687343818903 0.178108808290155 0.233089366463102 0.204783149272288 0.163733115022513 0.205911657256725 0.25938502169402 0.260756192959583 0.235887424760046 0.273311897106109 0.253653822925474 0.245952791747733 0.225733634311512 0.299915877253941 0.241545893719807 0.187450670876085 0.116514380327467 0.225571618989029 0.133295785224819 0.18908556121645 0.788022064617809
"schon" 0.148909823345925 0.230436271914801 0.397189123128628 0.274846625766871 0.178298522669384 0.328680774425934 0.189317650849915 0.084991500849915 0.127017729558084 0.141818826449211 0.253080253080253 0.244989955411828 0.259067357512953 0.284369027084984 0.285233672200687 0.184199754400327 0.371969445366988 0.264101112997548 0.0869187309865276 0.105742638685538 0.246516613076099 0.144945041671699 0.102786241327411 0.0846501128668172 0.186533045609158 0.0847529451648445 0.315706393054459 0.245293432268351 0.317850917666359 0.249694921618323 0.472713903041126 0.367743630154978
"jetzt" 0.103453140429801 0.102762121259303 0.198594561564314 0.0834355828220859 0.0407539480387163 0.0923007654209815 0.0805607024893257 0.204979502049795 0.269912675310929 0.455002068191219 0.4995004995005 0.146993973247097 0.199697754749568 0.442869796279894 0.263292620492942 0.122799836266885 0.0797077382929259 0.0424448217317487 0.282485875706215 0.256222547584187 0.209003215434084 0.293916334500946 0.297345912411439 0.239841986455982 0.259683259573534 0.241545893719807 0.226913970007893 0.226896424848225 0.205065108171845 0.187740542570168 0.336152108829245 0.118203309692671
"zum" 0.326034139536342 0.0809640955376327 0.412465627864345 0.103067484662577 0.376974019358125 0.294912201710941 0.120841053733989 0.13998600139986 0.179941783540619 0.159546179755363 0.293040293040293 0.137194375030624 0.140328151986183 0.214442217146054 0.197469465369707 0.143266475644699 0.159415476585852 0.188643652141105 0.206431986093003 0.170815031722792 0.219721329046088 0.253653822925474 0.11012811570794 0.197516930022573 0.193848067005596 0.186456479362658 0.276243093922652 0.122646716134176 0.15892545883318 0.163334272036046 0.141814170912338 0.197005516154452
"nach" 0.173989372541029 0.246006290287423 0.229147571035747 0.215950920245399 0.269994905756495 0.238631247185952 0.24973817771691 0.184981501849815 0.121725324159831 0.0768185309933227 0.193140193140193 0.215591160762409 0.296848013816926 0.186471493170482 0.182842097564543 0.0613999181334425 0.13284623048821 0.122618373891719 0.119513255106475 0.130144786074508 0.176848874598071 0.144945041671699 0.176204985132704 0.197516930022573 0.160930470721627 0.258496482752776 0.118389897395422 0.214631753234807 0.194811852763252 0.232798272787008 0.24160932822102 0.249540320462306
"muß" 0.115992915027352 0.140130165353595 0.412465627864345 0.166871165644172 0.117167600611309 0.105808194506979 0.136953194231854 0.254974502549745 0.254035459116168 0.171364415292797 0.106560106560107 0.146993973247097 0.11873920552677 0.0792503845974547 0.0511957873180721 0.286532951289398 0.332115576220525 0.249952839086965 0.0923511516731856 0.166748007157963 0.203644158628081 0.314047590288682 0.183546859513234 0.395033860045147 0.215793131194909 0.250021188236291 0.217048145224941 0.416998834856197 0.338357428483543 0.219656434807097 0.29413309522559 0.183871815077489
"nichts" 0.0376193237926548 0.168156198424314 0.290253589978613 0.157055214723926 0.117167600611309 0.139576767221972 0.128897123982921 0.224977502249775 0.312251918496957 0.230455592979968 0.23976023976024 0.289088147385957 0.242875647668394 0.25173651578015 0.234037884882615 0.306999590667212 0.219196280305546 0.155631013016412 0.184702303346371 0.142345859768993 0.284030010718114 0.24560132061038 0.198230608274292 0.239841986455982 0.215793131194909 0.131367065005509 0.0493291239147593 0.239161096461642 0.210191735876141 0.157702055758941 0.315142602027417 0.118203309692671
"einen" 0.114425443202658 0.230436271914801 0.183318056828598 0.333742331288344 0.0356597045338767 0.0562809545249887 0.205429791347781 0.22997700229977 0.21169621593014 0.177273533061514 0.193140193140193 0.181292567004753 0.205094991364421 0.163162556524171 0.234037884882615 0.163733115022513 0.305546330122883 0.424448217317487 0.0869187309865276 0.0813404912965674 0.187566988210075 0.269758827555663 0.11746999008847 0.197516930022573 0.160930470721627 0.122891770489024 0.0394632991318074 0.312749126142148 0.240951502101917 0.215901623955693 0.262618835022848 0.0788022064617809
