"participant","itemId","regionId","roiRelPosition","elapsedTime","timeInterval","keyCode","string","setName","groupName","tag1","tag2"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_4",NA,84819,233,"KBD:32"," stellt Figuren her.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_5",NA,85034,215,"KBD:32"," Zuletzt hat sie einen Luchs gemacht.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_6",NA,85258,224,"KBD:32"," Der ist aus demselben Holz geschnitzt","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_7",NA,85485,227,"KBD:32"," wie das Nachtkästchen, dass sie sich gebaut hat.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_8",NA,85708,223,"KBD:32"," Ronja hat über die Jahre vielerlei Fertigkeiten erlernt.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_9",NA,85947,239,"KBD:32"," Sie sehnt sich jedoch auch nach Neuem.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc07","fillerlc07_10",NA,86462,515,"KBD:32"," Ihr großes Ziel ist eine Reise durch die Mongolei.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_fixation",NA,86924,462,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_0",NA,87519,595,"KBD:32","Lea hatte sich angewöhnt,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_1",NA,87780,261,"KBD:32"," ihren Bruder Matti nur noch als das Grab der Familie vorzustellen,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_2",NA,87992,212,"KBD:32"," seit dieser immer mehr in den dunklen Machenschaften einer Bande Kleinkrimineller aufging.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_3",NA,88262,270,"KBD:32"," Er empfand sein neues Leben hingegen durchaus als Bereicherung","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_4",NA,88475,213,"KBD:32"," und hatte keine Ahnung,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_5",NA,88692,217,"KBD:32"," warum sie ihm vorwarf,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_6",NA,88982,290,"KBD:32"," er würde das Gold der Familie versilbern.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_7",NA,89277,295,"KBD:32"," Er dachte immer, mit ihr auf einer Wellenlänge gewesen zu sein.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_fixation",NA,89770,493,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_0",NA,90840,1070,"KBD:32","Martin ist Autor von Kochbüchern.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_1",NA,91232,392,"KBD:32"," Er kocht nicht nur aus Leidenschaft,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_2",NA,91495,263,"KBD:32"," sondern ist darin sogar etwas obsessiv.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_3",NA,91715,220,"KBD:32"," Daher lebt er in einer großen Wohngemeinschaft,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_4",NA,91943,228,"KBD:32"," damit er große Mengen für viele Menschen kochen kann.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_5",NA,92165,222,"KBD:32"," Heute gibt es Gans.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_6",NA,92405,240,"KBD:32"," Schon an der geschlossenen Haustür kann man","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_7",NA,92638,233,"KBD:32"," den Braten riechen.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_8",NA,92900,262,"KBD:32"," Martin erfindet täglich neue Rezepte und es kommt selten vor,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_9",NA,93122,222,"KBD:32"," dass es jemanden nicht schmeckt.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_10",NA,93395,273,"KBD:32"," Daher lädt er auch gerne Gourmets ein,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_11",NA,93966,571,"KBD:32"," die spannend über Essen reden können.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_fixation",NA,94440,474,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_0",NA,95305,865,"KBD:32","Die Gefühle seiner Mitmenschen berührten Simon nicht.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_1",NA,95598,293,"KBD:32"," Wenn jemand um ihn herum zu emotional war,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_2",NA,95845,247,"KBD:32"," wurde er zum Stein.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_3",NA,96084,239,"KBD:32"," Er war kein guter Zuhörer,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_4",NA,96316,232,"KBD:32"," der durch seine bloße Anwesenheit Trost und Wärme gespendet hätte.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_5",NA,96545,229,"KBD:32"," Vielmehr blieb er regungslos und ließ sein Gegenüber mit dessen Problemen allein. ","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_fixation",NA,97070,525,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_0",NA,98300,1230,"KBD:32","Inge liebte es, ","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_1",NA,98635,335,"KBD:32","an den Wochenenden die Flohmärkte nach second hand Kleidung zu durchstöbern","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_2",NA,98874,239,"KBD:32"," und auf Schnäppchenjagd zu gehen.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_3",NA,99119,245,"KBD:32"," Von der Verkäuferin","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_4",NA,99368,249,"KBD:32"," wurde ihr der Spiegel vorgehalten,","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc21","fillerlc21_5",NA,99704,336,"KBD:32"," während sie geschickt mit ihr um den Preis feilschte. ","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem19","fillerem19_fixation",NA,100527,823,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem19","fillerem19_0",NA,101188,661,"KBD:32","Hegels Vorstellung vom dialektischen Idealismus war eine Kopfgeburt gewesen.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem19","fillerem19_1",NA,101618,430,"KBD:32"," Generationen von nachfolgenden PhilosophInnen bekamen Kopfschmerzen von einem derart schwindelerregenden Konstrukt.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem19","fillerem19_2",NA,101886,268,"KBD:32"," Zum Glück wurde Hegel endlich durch Marx","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem19","fillerem19_3",NA,102114,228,"KBD:32"," vom Kopf auf die Füße gestellt.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_fixation",NA,102718,604,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_0",NA,103306,588,"KBD:32","Silas ist Kriminologe und interessiert sich schon seit seiner Kindheit für Kriminalfälle.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_1",NA,103697,391,"KBD:32"," Da Silas parallel ein Interesse in Naturwissenschaften entwickelte, war Kriminologie das Beste, was er studieren konnte.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_2",NA,103924,227,"KBD:32"," Er hatte schon immer wissen wollen, wie es dazu kommt, dass sich Menschen die Hände schmutzig machen.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_3",NA,104170,246,"KBD:32"," Die Motive, die inneren Konflikte, und natürlich mit welcher Technik die Täter gefasst werden.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_4",NA,104398,228,"KBD:32"," Am meisten fasziniert ihn noch immer die DNA, und wie so etwas Kleines so deutliche Spuren hinterlässt.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_fixation",NA,105080,682,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_0",NA,105692,612,"KBD:32","Sören hatte viel Glück im Leben.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_1",NA,106060,368,"KBD:32"," Sein Reichtum war regelrecht vom Himmel gefallen und wenn er Probleme hatte, wurden sie ohne großen Wirbel einfach weggeweht.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_2",NA,106345,285,"KBD:32"," Alles fiel ihm in den Schoß.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_3",NA,106577,232,"KBD:32"," Und all das, ohne dass er dem Glück je entgegenfliegen musste.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_4",NA,106850,273,"KBD:32"," Sören lebte mit den Winden, sagen einige, manche nannten ihn einen Luftikus.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem09","fillerem09_5",NA,107297,447,"KBD:32"," Doch verflogen hatte er sich im Leben nie.","all","filleritems",NA,NA
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","LC12","LC12_fixation",NA,108120,823,"KBD:32","X","all","LC","RUB","12LC"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","LC12","LC12_0",NA,108974,854,"KBD:32","Harry war sich sicher, dass er seinen ersten Fallschirmsprung gut meistern würde.","all","LC","RUB","12LC"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","LC12","LC12_1",NA,109247,273,"KBD:32"," Es war sein größter Traum, wenn auch zugleich seine größte Angst, einmal mit dem Fallschirm aus einem Flugzeug zu springen.","all","LC","RUB","12LC"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","LC12","LC12_2",NA,109760,513,"KBD:32"," Es war ein turbulenter Fall.","all","LC","RUB","12LC"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","LC12","LC12_3",NA,110100,340,"KBD:32"," Harry hatte jedoch den Spaß seines Lebens.","all","LC","RUB","12LC"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","LC12","LC12_4",NA,113012,2912,"KBD:32"," Mächtig durchgeschüttelt kam er wieder heil am Boden an und sprang sofort nochmal.","all","LC","RUB","12LC"
"Mon Jul 12 2021 19:09:46 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction4",NA,NA,114691,1679,"KBD:32","ENDE des test. danke....",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","title",NA,NA,4254,4254,"KBD:32","GROUP 1: self paced essai",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","instruction1",NA,NA,8657,4403,"KBD:32","press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","instruction2",NA,NA,16655,7998,"KBD:32","Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice01","practice01_fixation",NA,17469,814,"KBD:32","X",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice01","practice01_0",NA,24512,7043,"KBD:32","Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice01","practice01_1",NA,28577,4065,"KBD:32"," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice02","practice02_fixation",NA,29316,739,"KBD:32","X",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice02","practice02_0",NA,47250,17934,"KBD:32","Es wird keine Bewertung Ihrer Lesezeit vorgenommen, d.h. lassen Sie sich Zeit, die Texte und Fragen genau zu lesen. Tun Sie dies dennoch in der gewohnten Geschwindigkeit.",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice03","practice03_fixation",NA,47881,631,"KBD:32","X",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice03","practice03_0",NA,51867,3986,"KBD:32","Es geht bei den folgenden Texten nicht um schnelles Lesen.",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice03","practice03_1",NA,56541,4674,"KBD:32"," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","practice03","practice03_2",NA,59675,3134,"KBD:32"," Sie können den Test auch jederzeit abbrechen.",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","instruction3",NA,NA,60708,1033,"KBD:32","Lesen Sie:",NA,NA,NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_fixation",NA,61258,550,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_0",NA,65022,3764,"KBD:32","Lea hatte sich angewöhnt,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_1",NA,69193,4171,"KBD:32"," ihren Bruder Matti nur noch als das Grab der Familie vorzustellen,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_2",NA,75511,6318,"KBD:32"," seit dieser immer mehr in den dunklen Machenschaften einer Bande Kleinkrimineller aufging.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_3",NA,78537,3026,"KBD:32"," Er empfand sein neues Leben hingegen durchaus als Bereicherung","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_4",NA,79921,1384,"KBD:32"," und hatte keine Ahnung,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_5",NA,81931,2010,"KBD:32"," warum sie ihm vorwarf,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_6",NA,84179,2248,"KBD:32"," er würde das Gold der Familie versilbern.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem14","fillerem14_7",NA,86620,2441,"KBD:32"," Er dachte immer, mit ihr auf einer Wellenlänge gewesen zu sein.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_fixation",NA,87206,586,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_0",NA,89468,2262,"KBD:32","Nach Martas Meinung war Depression eine Kröte,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_1",NA,93550,4082,"KBD:32"," die schmierig auf deinem Kopf hocken konnte,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_2",NA,99401,5851,"KBD:32"," bis sie endlich doch noch herunterrutschte.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_3",NA,105306,5905,"KBD:32"," Die Traurigkeit aber, in  der sie die letzten zehn Tage verbracht hatte,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_4",NA,107327,2021,"KBD:32"," war eine andere.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_5",NA,108689,1362,"KBD:32"," Hektisch und aggressiv.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_6",NA,110109,1420,"KBD:32"," Mit scharfen Krallen.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_7",NA,111667,1558,"KBD:32"," Sie hatte nicht auf Marta gesessen,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem01","fillerem01_8",NA,114484,2817,"KBD:32"," sondern sie richtig überfallen.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","MM2","MM2_fixation",NA,114986,502,"KBD:32","X","all","MM","RUB","2MM"
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","MM2","MM2_0",NA,142543,27557,"KBD:32","John fuhr das Formel-1-Rennen wie ein geölter Blitz. Er ritt förmlich auf  Lichtwellen durch die Kurven. Seine Hände waren schon Wackelpudding, aber er schaffte es dennoch, seinen Gaul richtig zu steuern. Kurz vor dem Ziel wurde er zur kleinen Maus. Er wurde von seinen Dämonen eingeholt, die ihm sagten, er hätte solange keinen Triumph verdient, bis von der Tribüne stehende Ovationen kämen. Als diese dann kamen, wurden sie zu Johns Elixier, nahmen ihm die Zweifel und katapultierten ihn ins Ziel.","all","MM","RUB","2MM"
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_fixation",NA,143111,568,"KBD:32","X","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_0",NA,146538,3427,"KBD:32","Eigentlich sollten die Figuren im Regal dafür sorgen,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_1",NA,152594,6056,"KBD:32"," dass Erna stets alle Hände voll zu tun hatte, wenn sie staubwedelnd durch die Wohnung fegte.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_2",NA,159215,6621,"KBD:32"," Die Putzfee hatte jedoch ein Geistesblitz ereilt,","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_3",NA,166076,6861,"KBD:32"," als sie einmal zufällig lange genug vor einem der Staubfänger verweilt war.","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_4",NA,170287,4211,"KBD:32"," Man musste bei manchem Reinigungsakt einfach","all","filleritems",NA,NA
"Mon Jul 12 2021 21:44:45 GMT+0200 (Central European Summer Time)","fillerem20","fillerem20_5",NA,171876,1589,"KBD:32"," ein Auge zudrücken,","all","filleritems",NA,NA
